snapped_at,price,market_cap,total_volume
2021-09-04 00:00:00 UTC,4.613908278034019,24186895.821851384,2006463.5680691216
2021-09-05 00:00:00 UTC,4.547281362421649,23869297.111707013,1164476.1585926628
2021-09-06 00:00:00 UTC,4.507258459483434,23624154.991879072,788002.194086083
2021-09-07 00:00:00 UTC,4.997166250886818,26244908.553567555,1595535.0631017357
2021-09-08 00:00:00 UTC,5.090422990143516,26920696.39357548,5960965.825515443
2021-09-09 00:00:00 UTC,5.497459628292955,28946656.73357553,5036273.0589664215
2021-09-10 00:00:00 UTC,6.071408901699937,32074257.897775922,6368408.802891783
2021-09-11 00:00:00 UTC,5.537805348705731,29054813.615660872,3894601.9566634544
2021-09-12 00:00:00 UTC,5.793862570702841,30355046.12931744,3239627.327519958
2021-09-13 00:00:00 UTC,5.805886573231544,30480904.509465605,1640364.9738230954
2021-09-14 00:00:00 UTC,5.49621251089604,28855115.68220421,2929553.066671132
2021-09-15 00:00:00 UTC,5.354341024010206,27912396.66682147,1463723.4171156632
2021-09-16 00:00:00 UTC,5.066832186135805,26599061.74655887,1443342.7640468692
2021-09-17 00:00:00 UTC,4.6477992946056075,24401259.27486539,2040226.1402113182
2021-09-18 00:00:00 UTC,4.767675113430861,32901838.189460166,2477297.1484839143
2021-09-19 00:00:00 UTC,5.602597013221256,38677232.70696963,2141595.864996704
2021-09-20 00:00:00 UTC,6.989014790563947,49047669.96136523,5139120.437515049
2021-09-21 00:00:00 UTC,5.935857308501774,41683412.19372386,7558563.357171195
2021-09-22 00:00:00 UTC,5.188737481795523,36027487.63728928,6071109.703125481
2021-09-23 00:00:00 UTC,10.533049008263557,85193788.03758559,15196332.19088517
2021-09-24 00:00:00 UTC,13.128198637666037,106914379.96793143,21204045.067330915
2021-09-25 00:00:00 UTC,16.200077441748164,131348813.15720683,22044610.269645933
2021-09-26 00:00:00 UTC,16.5582367613894,135478370.77130902,16323519.856257927
2021-09-27 00:00:00 UTC,15.465962317467405,127618233.3391249,17149256.45577139
2021-09-28 00:00:00 UTC,14.985584057346474,122065226.29351465,12382862.623148939
2021-09-29 00:00:00 UTC,14.221988079413512,118755341.16133943,18314215.354421902
2021-09-30 00:00:00 UTC,15.496428322383863,128992621.67251344,10133862.560995346
2021-10-01 00:00:00 UTC,16.314366815309697,135743577.1077808,10820249.043621043
2021-10-02 00:00:00 UTC,17.765813893648374,145987452.34543636,25981406.752438724
2021-10-03 00:00:00 UTC,17.20474863525928,141311502.83540112,26622095.46152628
2021-10-04 00:00:00 UTC,17.59153275446763,146335719.40420783,25931114.74778917
2021-10-05 00:00:00 UTC,16.753700076407526,141908439.89207628,21470524.800382648
2021-10-06 00:00:00 UTC,13.79164696815384,114793474.62642731,21738461.317736257
2021-10-07 00:00:00 UTC,12.913752251972634,119104226.53642368,21613542.776426233
2021-10-08 00:00:00 UTC,13.363245617078913,123148424.56671686,15941225.871550791
2021-10-09 00:00:00 UTC,12.675393542783887,117211297.42266348,15740444.413942616
2021-10-10 00:00:00 UTC,10.52125392325677,97522639.67595212,27094925.391993232
2021-10-11 00:00:00 UTC,9.214274215625423,85164319.58647797,26336616.59587266
2021-10-12 00:00:00 UTC,9.456040566043972,87256389.5858054,10118136.768995423
2021-10-13 00:00:00 UTC,9.708706891798577,89959980.66050564,14525276.404555677
2021-10-14 00:00:00 UTC,10.679373026200055,99950929.63835032,10654142.152316
2021-10-15 00:00:00 UTC,11.51586602243975,107153874.01002297,11566181.879538232
2021-10-16 00:00:00 UTC,11.627202028526748,108779425.22138366,18855046.331634186
2021-10-17 00:00:00 UTC,11.132758385901035,104131295.45956737,8238168.960925588
