snapped_at,price,market_cap,total_volume
2020-11-06 00:00:00 UTC,8552.713674240118,257221756.52854118,477354689.7576277
2020-11-07 00:00:00 UTC,11714.973288182144,352085476.39629,586054527.8996879
2020-11-08 00:00:00 UTC,14001.008244388175,420711301.9372347,1513589936.2612562
2020-11-09 00:00:00 UTC,15172.30008921143,456276361.9479066,662932990.732846
2020-11-10 00:00:00 UTC,14975.254143989143,448322351.0525496,515296701.6480682
2020-11-11 00:00:00 UTC,18190.157448296653,545558152.689744,898885539.6334016
2020-11-12 00:00:00 UTC,16693.677895501703,498226978.9778142,686180278.1780239
2020-11-13 00:00:00 UTC,15451.7731239263,465492348.5069718,534800051.0257172
2020-11-14 00:00:00 UTC,17938.334695178823,538208212.0938551,598539017.0637157
2020-11-15 00:00:00 UTC,17242.69608448423,518028296.9586675,407246999.5206543
2020-11-16 00:00:00 UTC,17599.84566250442,527454054.7832271,483307573.98100746
2020-11-17 00:00:00 UTC,18620.752225091102,557481983.6799988,516415484.0941724
2020-11-18 00:00:00 UTC,23865.319185479704,710955555.3155205,837125408.5872825
2020-11-19 00:00:00 UTC,25708.151434375293,771419537.184915,1259300629.7313004
2020-11-20 00:00:00 UTC,27717.382132713945,832318814.5902249,1276533070.5991652
2020-11-21 00:00:00 UTC,26319.043915256676,790675209.7338732,955576731.5219848
2020-11-22 00:00:00 UTC,24289.242950445325,724582560.22974,845918798.0932499
2020-11-23 00:00:00 UTC,24409.804343558444,745095788.4603555,1256823640.0564475
2020-11-24 00:00:00 UTC,24918.549944233906,738267324.6178995,854256619.9750494
2020-11-25 00:00:00 UTC,24701.15715381903,738541405.9156533,728861459.5438546
2020-11-26 00:00:00 UTC,22254.595123343202,667521378.6516066,525759085.59104687
2020-11-27 00:00:00 UTC,22792.257093442495,684977343.143367,994312897.4098681
2020-11-28 00:00:00 UTC,23602.91618290047,707894751.050821,806563530.384873
2020-11-29 00:00:00 UTC,23399.32437205922,701857360.4505568,401689669.44470406
2020-11-30 00:00:00 UTC,24596.866014728057,736944419.4035103,392827712.3147805
2020-12-01 00:00:00 UTC,26258.54075195996,792791596.9656546,593947564.1783923
2020-12-02 00:00:00 UTC,25908.110811698923,777400515.6830148,701728543.0754929
2020-12-03 00:00:00 UTC,30548.655238258176,918703670.2460064,1046136618.4531835
2020-12-04 00:00:00 UTC,29659.04567901128,893676266.9789073,672683745.7457974
2020-12-05 00:00:00 UTC,26766.760054505387,801153672.4480224,542144616.2292534
2020-12-06 00:00:00 UTC,29350.021123923747,881350625.5326813,442850733.02804315
2020-12-07 00:00:00 UTC,28760.77303105648,864245106.446967,328775164.0798148
2020-12-08 00:00:00 UTC,28596.698471339914,857918372.3706099,325510324.6778382
2020-12-09 00:00:00 UTC,25408.224908275646,763268708.8615266,422026263.2469894
2020-12-10 00:00:00 UTC,25839.42361000996,774983975.7486273,469530894.2684618
2020-12-11 00:00:00 UTC,24172.576178347976,724928724.0037506,357355710.39891815
2020-12-12 00:00:00 UTC,23454.738876766332,706639554.8346627,434979591.7885791
2020-12-13 00:00:00 UTC,25399.94922302368,762063604.1455257,382423072.6661366
2020-12-14 00:00:00 UTC,26336.967337163223,790922331.1024113,344686712.87451684
2020-12-15 00:00:00 UTC,25832.995561154927,774543958.985681,306248656.7022651
2020-12-16 00:00:00 UTC,24778.143163810444,743976764.2008159,287837587.634511
2020-12-17 00:00:00 UTC,27022.13872970953,809268268.1294692,540097637.7235185
2020-12-18 00:00:00 UTC,26624.69798148366,798767292.7797108,646424765.3875437
2020-12-19 00:00:00 UTC,27782.668279287802,830379249.0423024,434193398.15629554
